3082	0	3083
1852	0	3084
460	5	3085
2273	0	3086
2169	0	3087
975	12	3088
2453	0	3089
1951	0	3090
2363	14	3091
138	12	3092
1554	0	3093
1554	12	2724
3094	0	3095
2360	0	3096
803	4	2930
1150	0	3097
3098	0	3099
1597	3	3100
2439	0	3101
3102	0	3103
2306	0	3104
3105	0	3106
470	13	3107
1455	0	3108
3109	7	3110
1051	0	2764
1809	3	3111
1809	13	3112
797	0	3113
2340	0	3114
2163	0	3115
1355	14	2560
881	0	3116
3117	7	2501
1043	4	2671
838	0	3118
3119	0	3120
1677	0	3121
553	14	2560
1878	0	3122
2002	0	3123
3124	0	3125
2255	0	3126
3127	0	3128
3129	0	3130
1667	10	3131
1076	0	3132
393	0	3133
986	0	3134
986	10	3135
1485	0	3136
1485	0	3137
187	0	3138
3139	0	3140
500	7	2501
677	0	3141
3142	0	3022
3143	5	3144
3145	5	3146
92	15	3147
3148	14	2560
2134	0	3149
2134	0	3150
648	0	3151
648	0	3152
1978	6	3153
3154	0	3155
3154	0	3156
3157	0	3158
3157	0	3159
133	12	3160
605	8	3161
3162	0	3163
915	13	3164
1432	13	3165
1472	0	3166
1472	0	3167
740	4	2524
3168	6	3169
3170	0	3171
2091	0	3172
3173	0	3174
842	0	3175
99	2	3176
3177	0	3178
3179	0	3116
1270	8	3180
3181	4	3182
1763	0	3183
601	4	2822
1534	0	3184
2126	4	2796
3185	0	3186
3187	13	3188
2299	0	3189
59	0	3190
1365	0	3191
933	0	3192
3193	0	3194
2491	4	2671
1602	15	3195
250	0	3196
1080	0	3197
3198	0	3199
799	0	3200
1493	0	3201
1493	6	3202
1783	0	3203
2048	0	3204
418	8	3205
3206	14	2560
1427	0	3207
1950	0	3208
3209	0	3210
2515	16	2631
3211	4	2822
355	0	3212
3213	13	3214
2297	15	3215
1381	4	2720
1271	16	2631
3216	7	2501
1694	5	3217
1121	16	2803
3218	0	3219
3220	11	3221
2187	5	3222
3223	5	3224
570	0	3225
3226	8	3227
1147	0	3228
1147	12	3229
272	5	2532
1414	0	3230
3231	0	3232
2265	4	3233
434	0	3234
335	0	3235
962	0	3236
3237	15	3238
1626	0	3239
3240	0	3241
295	0	3242
2274	4	2796
3243	0	3244
3243	0	3245
3243	12	3246
1415	0	3247
1415	12	3248
3249	0	3250
3249	9	3251
266	2	3043
1864	0	3252
932	14	2560
767	0	3253
844	7	3254
2013	0	3255
358	0	3256
3257	11	3258
2177	10	3259
3260	0	3261
3262	0	3263
3264	0	3265
3266	0	3267
3268	5	3269
1430	0	3270
1656	14	2878
3271	5	3272
459	0	3273
3274	10	3275
1036	0	3276
1036	6	3277
363	0	3278
2243	0	3279
1469	10	3280
3281	5	3282
175	6	3283
685	8	3284
239	6	3285
3286	0	3287
3288	0	3289
1580	0	3290
1580	7	2501
214	0	3291
242	0	3292
995	0	3293
2257	0	3294
1464	6	3295
1464	1	3296
3297	0	3298
2585	5	3299
3300	0	3301
1879	0	3302
801	0	3303
3304	0	3305
2316	11	3306
268	0	3307
3308	0	3309
1020	0	3310
1020	0	3311
314	0	3312
3313	0	3314
1280	4	2902
173	0	3315
3316	0	3317
3316	4	2671
2161	0	3318
2161	0	2987
3319	4	2522
3320	0	3321
3322	0	3323
957	0	3324
957	0	3325
1735	3	3326
1854	0	3327
1220	9	3328
3329	13	3330
866	11	3331
1255	15	3332
2249	0	3333
852	0	3334
1016	0	3335
3336	7	3337
862	0	3338
862	5	3339
1482	0	3340
3341	8	3342
3343	0	3344
963	0	3345
963	10	3346
3347	0	3348
2647	12	3349
449	7	2501
1549	15	3350
1318	16	3351
2325	0	3352
1690	0	3353
2014	3	3354
2654	3	3355
691	11	3356
3357	4	2796
3358	6	3359
3360	0	3361
315	8	3362
2432	0	3363
2432	6	3364
397	14	2560
1263	0	3365
2674	0	3366
1932	0	3367
1025	1	3368
1222	0	3369
440	9	3370
835	7	2501
574	0	3371
3372	15	3373
711	0	3374
2445	14	2560
1870	0	3375
2001	0	2934
3376	16	2631
236	0	3377
362	8	3378
3379	0	3380
3381	12	3382
1920	7	2501
2067	0	3383
555	0	3384
981	0	3385
2193	12	2790
2700	0	3058
3386	13	3387
118	0	3388
118	8	3389
1831	13	3390
3391	3	3392
914	0	3393
2705	4	2522
2021	0	3394
3395	0	3396
3395	0	3397
511	15	3398
1032	4	2671
3399	0	3400
3401	0	3402
1138	0	3403
1138	15	3404
1524	0	3405
115	11	3406
286	1	3407
3408	14	2560
578	0	3409
1301	0	3410
764	0	3411
857	2	3412
230	0	3413
230	16	3351
3414	3	3415
2119	0	3416
2119	7	2501
1509	0	3417
3418	0	3419
243	1	3420
2737	0	3421
3422	13	3423
3424	0	3425
2387	0	3426
3427	0	3428
2749	0	3429
3430	0	3431
11	11	3432
581	11	3433
406	13	3434
2051	0	3435
1199	8	2497
3436	0	3437
380	0	3438
380	0	3439
2755	0	3440
2755	6	3441
2040	5	3442
3443	0	3444
3445	0	3446
1736	0	2784
1601	3	3447
743	6	3448
2277	0	3449
3450	0	3451
3452	0	3453
2456	13	3454
3455	0	3456
3457	0	3458
3459	0	3460
1579	16	2631
176	1	3461
3462	0	3463
920	0	3464
234	0	3465
234	0	3466
3467	8	3468
3469	5	3470
3471	2	3472
1107	0	3473
2377	11	3474
3475	9	3476
1943	14	2878
3477	10	3478
3479	0	3480
1710	15	3481
3482	0	3483
3482	9	3484
101	0	3485
3486	14	2560
417	0	3487
28	4	2930
28	15	3488
3489	4	2671
3489	8	3490
953	0	3491
3492	15	3493
846	14	2833
916	6	3494
1283	0	2997
533	0	3495
3496	6	3497
3498	0	3499
2003	4	2522
370	0	3500
1869	0	3501
629	11	3502
2404	11	3503
2823	0	3504
2234	0	3505
1050	12	3506
2826	0	3507
1287	0	3508
2136	0	3509
2123	0	3510
2049	0	3511
3512	3	3513
3514	0	3515
8	7	2913
3516	0	3517
3518	0	3519
602	0	3520
1152	0	3521
3522	0	3523
3524	0	3525
1935	0	3526
782	0	3527
290	5	3528
2245	5	3529
2104	4	2522
755	0	3530
2293	0	3531
1628	0	3532
1663	0	3533
350	0	3534
12	12	3535
2848	0	3536
166	0	3537
3538	0	3539
3540	8	3541
825	0	3542
3543	0	3544
3543	8	3545
342	0	3546
849	15	3547
849	5	3548
3549	14	2878
1851	2	3550
3551	12	3552
3551	13	3553
3554	0	3555
241	2	3556
3557	7	2501
955	8	3558
1028	4	2720
3559	8	3560
413	8	3561
2869	0	3562
3563	0	3564
896	0	3565
3566	0	3567
812	3	3568
1620	0	3122
375	15	3569
1828	13	3570
1793	10	3571
1750	0	3572
3573	0	3574
3573	10	3575
3576	7	2501
3577	15	3350
2343	5	3578
1119	0	3579
1010	4	2970
3580	8	3581
1314	16	2803
1371	0	3582
114	10	3583
1238	0	3584
626	4	2902
1436	7	2501
1964	0	3585
3586	0	3587
1653	2	3588
1832	5	3589
875	0	3590
3591	4	3030
2338	0	3592
2287	3	3593
3594	0	3595
3596	0	3597
3598	5	3599
1866	7	2501
1132	16	3351
93	8	3600
657	0	3601
3602	0	3603
3602	0	3604
1731	0	3605
1731	0	3606
723	8	3607
2908	0	3608
3609	3	3610
3611	0	3612
1247	0	3613
428	1	3614
699	0	3615
1685	2	3616
3617	14	2560
548	0	3618
185	0	3619
3620	0	3621
3622	4	3623
3624	5	3625
572	0	3626
3627	14	2560
3628	0	3629
3630	7	3110
1230	0	3631
453	0	3632
453	4	2522
1384	0	3633
269	11	3634
754	0	3635
3636	0	3637
3638	0	3639
1767	0	3640
1877	0	3641
580	0	3642
2310	0	3643
3644	5	3645
564	0	3646
1409	4	2522
997	0	3647
1811	0	3648
2083	0	3649
2176	2	3650
320	9	3651
3652	0	3653
2276	9	3654
2971	0	3655
1425	4	2671
1410	4	2522
1642	4	2671
3656	10	3657
1749	0	3658
893	0	3659
416	0	3660
104	0	3661
1873	0	3662
1873	2	3663
1233	0	3664
732	0	3665
1876	0	3666
1911	11	3667
1775	0	3668
3669	8	3670
112	3	3671
3672	0	3673
2050	3	3674
2100	0	3675
2258	0	3676
190	5	3677
1292	14	2560
980	12	3678
1983	0	3679
3680	0	3681
3680	0	3682
3680	7	2501
2244	13	3683
2244	5	3684
1933	0	3685
623	0	3686
1970	0	3687
1898	0	3688
3689	0	3690
3691	0	3692
3691	0	3693
1981	4	2522
2460	4	2522
498	7	2501
758	0	3694
326	14	2560
3695	7	2913
2230	6	3696
1953	0	3697
777	11	3698
3699	2	3043
3019	14	2560
787	0	3700
1569	0	3701
189	0	3702
189	0	3703
3704	0	3705
760	0	3706
1187	6	3707
2006	14	2833
192	0	3708
3709	0	3710
3709	15	3711
1726	6	3712
1321	13	3713
1073	4	2671
2068	5	3714
178	0	3715
178	0	3716
3717	15	3718
861	9	3719
770	0	3720
770	0	3721
770	13	3722
1242	0	3723
3724	0	3725
2322	0	3726
1024	3	3727
3728	0	3729
472	0	3730
1754	0	3325
822	0	3731
1733	0	3732
3733	15	3734
3735	7	2501
1984	0	3736
2207	11	3737
1110	0	3738
1110	0	3739
1529	0	3740
3741	4	2671
926	4	2522
1942	2	2591
850	7	2501
1627	0	3742
2171	0	3743
3744	0	3745
791	0	3746
3747	0	3748
3747	5	3625
821	16	2803
1337	0	3749
1491	13	3750
1103	8	3751
2190	0	3752
328	0	3753
3754	6	3755
3756	0	3757
181	0	3758
3070	0	3759
3070	0	3760
1017	13	3761
292	0	3762
361	9	3763
64	10	3764
3765	8	3766
2448	0	3767
2448	6	3768
2138	0	3769
3770	8	3771
3078	0	3772
3773	11	3774
3775	0	3776
32	1	3777
1852	14	2560
3778	0	3779
68	0	3780
3781	11	3782
3781	7	2501
2260	0	3783
3784	4	2522
247	14	2560
1709	0	3785
1085	0	3786
753	7	3787
2360	0	3788
943	0	3789
1254	1	3790
3791	0	3792
1500	0	3793
1455	8	3794
3795	0	3796
1730	7	2501
3797	0	3798
1084	0	3799
100	0	3800
2163	0	3801
1309	0	3802
1552	2	3803
1552	5	3804
3805	0	3806
838	11	3807
73	3	3808
1537	0	3809
3810	0	3811
750	4	2671
3812	0	3813
677	0	3814
248	7	2913
92	0	3815
3816	0	3817
1502	0	3818
255	7	2501
1215	0	3819
1722	0	3820
384	0	3821
384	0	3822
1454	4	2573
2134	0	3823
1593	4	2671
3824	3	3825
3826	0	3827
2023	0	3828
3829	0	2605
3829	0	3830
3829	0	3831
151	2	2591
133	0	3832
107	0	3833
1672	0	3834
837	0	3835
3836	16	2631
3837	14	2878
1432	0	3838
3839	0	3840
3839	0	3841
2252	0	3842
1234	0	3843
389	4	2930
3844	15	3845
2426	0	3846
285	0	3847
10	0	3848
348	0	3849
2382	0	3850
1611	2	3851
2427	13	3852
478	0	3853
3854	11	3855
1788	0	3856
3187	0	3857
2483	0	3858
3859	0	3860
3859	8	3861
1250	0	3862
3863	0	3864
3865	2	2807
3866	8	3867
810	6	3868
810	2	3472
3869	6	3870
751	0	3871
231	0	3872
1894	1	3873
1218	3	3874
250	3	3875
3876	0	3877
3876	0	3878
284	12	3879
3880	4	3881
843	0	3882
843	0	3883
2174	3	3884
873	6	3885
3886	0	3887
3888	0	3889
3888	10	3890
3891	3	3892
600	0	3893
383	0	3894
383	0	3895
174	0	3896
174	0	3897
174	0	3106
3898	4	2496
404	14	2833
1904	0	3899
3900	10	3901
293	0	3902
1542	0	3903
1950	0	3904
1950	10	3905
3209	0	3906
3907	0	3908
1324	0	3909
1324	11	3910
2517	0	3911
294	16	2803
1521	0	3912
2206	0	3913
3914	8	3915
2390	3	3916
1101	0	3917
1417	0	3010
3918	0	3919
3918	0	3920
1915	0	3921
3922	0	3923
1468	3	3924
3925	8	3926
1414	0	3927
1840	3	3916
3928	0	3929
1313	0	3930
1818	8	3931
3932	16	2631
848	0	3933
288	0	3934
2548	0	3935
538	0	3936
1367	12	3937
1241	3	3938
3240	0	3939
3240	0	3940
401	14	2560
952	14	2560
388	0	3941
3942	0	3943
3942	0	3944
2013	0	3945
1142	1	3946
3947	0	3948
3949	0	3950
229	0	3951
2566	0	3952
3953	0	3954
604	0	3955
775	0	3956
3957	3	3958
1724	0	3959
3960	0	3961
3960	0	3962
363	4	3030
1903	0	3963
2379	16	3351
301	6	3964
147	0	3965
856	0	3966
856	0	3967
824	16	2631
1723	0	3968
1226	14	2560
43	5	3969
137	15	3970
3971	5	3972
1580	11	3973
3974	0	3975
2257	7	2501
2587	0	3976
1207	15	3977
1879	0	3978
1461	0	3979
3980	8	3981
1713	0	3982
3983	3	3984
3308	8	3985
1041	0	3986
1041	15	3398
2009	0	3987
3988	7	3989
1295	2	3990
316	0	3991
158	0	3992
1735	0	3993
3994	0	3995
351	0	3996
1489	8	3997
262	11	3998
22	0	3999
1255	13	4000
1056	0	4001
4002	0	4003
495	11	4004
852	13	4005
1939	0	4006
4007	0	3722
4008	11	4009
2115	11	4010
958	0	4011
958	0	4012
621	0	4013
621	0	4014
4015	0	4016
1449	16	2631
4017	16	2631
461	4	4018
939	5	4019
1623	0	4020
346	6	4021
1111	0	4022
1453	11	4023
449	15	2918
4024	12	4025
270	0	4026
2321	16	2631
1179	0	4027
4028	0	4029
4030	0	4031
315	0	4032
878	0	4033
1495	0	4034
349	15	3147
1204	0	4035
2669	3	4036
2121	0	4037
4038	0	4039
4040	10	4041
1263	0	4042
4043	0	4044
4043	0	4045
833	10	4046
4047	0	4048
1302	0	4049
440	4	2720
31	0	4050
574	0	4051
4052	0	4053
4052	0	4054
2217	4	2930
1340	0	4055
2691	0	4056
4057	3	4058
1356	0	4059
4060	6	4061
1738	0	4062
4063	0	4064
4065	0	4066
4067	6	2689
1712	0	4068
1712	0	4069
1812	7	3110
465	5	4070
4071	0	4072
1835	5	4073
3395	0	4074
3395	2	4075
29	0	4076
4077	13	4078
4079	1	4080
1099	14	2560
2717	0	4081
1256	4	2902
2723	4	2522
2729	15	4082
746	15	4083
857	0	4084
4085	0	4086
4085	0	4087
4085	6	4088
1366	14	2560
2475	0	4089
2475	6	4090
3418	10	4091
1704	7	2501
243	8	4092
1341	0	4093
2133	0	4094
3422	0	4095
3427	0	4096
11	16	2803
581	0	4097
581	0	4098
119	4	3182
3436	0	4099
1941	4	2671
2040	0	4100
3445	12	4101
1606	0	4102
2277	0	4103
4104	0	4105
681	10	2526
2359	0	4106
3459	11	4107
2392	0	4108
880	0	4109
2263	0	4110
519	0	4111
13	0	4112
4113	7	4114
4115	0	4116
3467	0	4117
2782	0	4118
1363	0	4119
1312	0	4120
1312	5	4121
2344	14	2560
4122	0	4123
2801	0	4124
2	3	4125
1431	0	4126
1344	14	2560
70	0	4127
4128	0	4129
2814	0	4130
533	0	4131
635	2	3002
4132	0	4133
4134	0	4135
2395	0	4136
4137	0	4138
4139	5	4140
2102	0	4141
436	9	4142
4143	3	4144
1475	16	3351
2123	0	4145
900	0	4146
2033	8	4147
1448	0	4148
1066	5	4149
347	15	4150
839	12	4151
2831	7	2501
8	0	4152
2035	4	2573
1837	9	4153
376	4	2671
887	0	4154
162	0	4155
162	4	4156
1152	0	4157
4158	0	4159
664	0	4160
755	0	4161
4162	1	4163
350	0	4164
4165	15	4166
502	0	4167
505	15	4168
4169	6	4170
4169	13	4171
291	4	2522
4172	0	4173
906	7	4174
1686	12	4175
4176	6	4177
241	0	4178
241	0	4179
227	5	4180
955	0	4181
1906	0	4182
4183	0	4184
1028	0	4185
1028	0	4186
1919	14	2560
940	0	4187
940	4	2496
712	0	4188
712	0	4189
595	0	4190
595	0	4191
3563	0	4192
4193	11	4194
4195	0	4196
2339	0	4197
4198	0	4199
4198	7	2501
4200	11	3774
1750	14	2560
2877	0	4201
1239	0	4202
1239	0	4203
2284	7	2913
4204	10	4205
1913	5	4206
1354	0	4207
2885	0	4208
3580	4	2671
4209	11	4210
1371	0	4211
4212	0	4213
4214	0	4215
626	0	4216
4217	15	4218
1436	3	3032
4219	0	4220
2442	4	2671
2892	0	4221
1805	0	4222
1805	0	4223
1832	4	2671
1038	11	4224
1217	11	4225
4226	0	4227
3596	14	2560
4228	0	4229
1176	0	4230
3598	0	4231
1132	0	4232
2908	0	4233
2908	10	4234
4235	0	4236
3609	15	4237
3609	16	2631
4238	14	2560
4238	11	4239
4240	7	2501
343	0	4241
523	13	4242
4243	0	4244
4245	15	2760
3620	0	4246
4247	0	4248
3622	3	4249
1511	0	4250
2935	8	4251
4252	0	4253
572	5	4254
1517	0	4255
1094	8	4256
69	14	4257
4258	0	4259
4260	9	4261
524	0	4262
2073	0	4263
1767	0	4264
580	0	4265
2310	10	4266
438	5	4267
4268	0	4269
864	10	4270
564	0	4271
1567	0	3172
1567	0	4272
488	9	4273
1137	0	4274
2288	5	3937
4275	0	4276
1471	14	2560
607	0	4277
2276	8	4278
1410	0	4279
222	0	4280
927	0	4281
30	9	4282
2037	0	4283
1749	6	4284
968	0	4285
2114	0	4286
1603	0	4287
2986	9	4288
4289	0	4290
1911	0	4291
1775	0	4292
1375	0	4293
3672	0	4294
1993	0	4295
4296	0	4297
980	11	4298
1259	0	4299
95	0	4300
1844	0	4301
1675	0	4302
762	0	4303
4304	0	4305
585	5	4306
3007	0	4307
4308	0	4309
128	13	3852
4310	0	4311
326	0	4312
676	0	4313
4314	0	4315
4316	0	4317
3013	4	3182
4318	0	4319
1108	0	4320
2330	0	4321
4322	0	4323
1570	0	4324
1569	15	4325
3025	13	4326
3025	5	4327
760	0	4328
760	0	4329
2092	0	4330
3709	0	4331
4332	0	4333
4334	8	4335
2068	1	4336
4337	0	4338
4339	5	4340
1268	5	4341
360	14	2560
1772	1	4342
2166	0	4343
1242	0	4344
4345	0	4346
1899	0	4347
709	0	4348
4349	6	4350
4349	15	4351
4352	13	4353
4354	0	4355
3733	0	4356
1128	4	2522
1252	0	4216
1817	0	4357
1426	0	4358
3741	6	4359
2292	7	2501
4360	6	4361
308	0	4362
308	0	4363
4364	2	3851
821	0	4365
1781	11	4366
1337	9	4367
1872	0	4368
4369	0	4370
4371	14	2878
1103	6	4372
520	6	4373
520	8	4374
2099	0	4375
2350	4	2970
4376	0	3646
1077	0	4377
1843	6	4378
4379	7	2501
4380	0	4381
1205	4	4156
3765	0	4382
1253	4	2902
2138	0	4383
912	0	4384
1193	3	4385
4386	0	4387
1281	0	3053
4388	0	4389
141	0	4390
3082	0	4391
3082	8	4392
4393	12	4394
4395	0	4396
4395	15	4397
279	0	4398
4399	0	4400
1390	0	4401
3784	13	4402
665	0	4403
665	0	4404
1085	0	4405
1085	13	4406
4407	0	4408
4407	0	4409
753	7	4410
504	0	4411
4412	0	4413
2447	0	4414
484	7	2501
204	0	4415
2018	8	4416
2439	0	4291
2439	14	2560
1769	5	4417
1141	0	4418
129	0	4419
21	11	4420
470	0	4421
985	8	4422
3795	0	4423
4424	0	4425
790	0	4426
1051	0	4427
1885	0	4428
485	0	4429
797	0	4430
4431	0	4432
2340	0	4433
1514	0	4434
2320	0	4435
2320	0	4436
2229	9	4437
4438	5	4439
4440	13	3529
73	0	4441
73	5	4442
809	9	4443
144	0	4444
3124	0	4445
3127	0	4446
4447	14	2560
2128	4	2902
1076	0	4448
4449	0	4450
991	8	4451
27	0	4452
4453	0	4454
4455	0	4456
4455	8	4457
92	0	4458
3148	0	4141
3816	5	3817
4459	0	4460
4459	1	4461
1944	5	4462
14	0	4463
648	0	4464
4465	0	4466
1000	0	4467
1000	4	2678
4468	0	4096
474	0	4469
24	13	4470
1234	0	4409
1234	0	4471
4472	0	4473
4472	0	4474
4475	0	4476
4477	0	4478
171	0	4479
4480	0	4481
99	13	4482
1916	14	2560
4483	3	4484
200	0	4485
3177	0	4486
3177	2	4487
2124	11	4488
1398	0	4489
1398	0	4490
1788	0	4491
1267	14	2833
386	4	2671
233	0	4492
233	0	4493
1202	0	4494
1202	13	4159
1949	0	4495
4496	0	4497
3869	4	2671
751	0	4498
4499	11	4500
987	0	2555
987	0	4501
2491	2	3851
250	0	3437
390	10	4502
3198	0	4503
2495	0	4504
2495	0	3743
1655	0	4505
4506	0	4507
174	0	4508
2503	12	4509
999	7	2501
1649	0	4510
1696	0	4511
1696	10	4512
170	15	3147
785	0	3935
2510	0	4513
2510	0	4514
161	14	2560
692	0	4515
1619	11	4516
2441	0	4330
